temperature,entry_id,device_id,humidity,datadate
73.4,DJPMADAHRH,Machine2,46,10/2/19 2:37 PM
75.2,MCIMNX4UKJ,Machine2,41,10/2/19 2:37 PM
75.2,F64FUISXTT,Machine2,41,10/2/19 2:37 PM
75.2,OXHV4JVAAJ,Machine2,41,10/2/19 2:37 PM
75.2,SF924IGM4Z,Machine2,41,10/2/19 2:37 PM
75.2,EZNASG9KGK,Machine2,41,10/2/19 2:38 PM
75.2,F8DV3QCVWL,Machine2,41,10/2/19 2:38 PM
75.2,2UOEKI9YTN,Machine2,39,10/2/19 3:08 PM
73.4,ZAUG2OG21C,Machine2,44,10/2/19 3:08 PM
73.4,KDXHVMDIKL,Machine2,44,10/2/19 3:08 PM
73.4,Z4K5MN0NN7,Machine2,43,10/2/19 3:10 PM
73.4,HHZVUFK6P7,Machine2,43,10/2/19 3:10 PM
73.4,YRQLKQDN1H,Machine2,43,10/2/19 3:10 PM
73.4,EUNRMY3HXE,Machine2,43,10/2/19 3:10 PM
73.4,Z7P63HQ6O1,Machine2,43,10/2/19 3:11 PM
73.4,8R4C7WJNM8,Machine2,42,10/2/19 3:11 PM
75.2,PTDXCTPEDB,Machine2,42,10/2/19 3:11 PM
75.2,FHNKXRJX9L,Machine2,42,10/2/19 3:11 PM
75.2,SFITRGZ10N,Machine2,41,10/2/19 3:11 PM
75.2,KE1DUTHJ1T,Machine2,41,10/2/19 3:11 PM
75.2,NY2LLDDN9M,Machine2,40,10/2/19 3:11 PM
75.2,WNR80PI4T9,Machine2,40,10/2/19 3:11 PM
77,TRHDHRZZG9,Machine2,39,10/2/19 3:11 PM
77,OPEGJ0SSHJ,Machine2,38,10/2/19 3:12 PM
77,SSQJ9IQP2R,Machine2,38,10/2/19 3:12 PM
77,IH4HJTME4A,Machine2,37,10/2/19 3:12 PM
77,SWTA7UDAMV,Machine2,37,10/2/19 3:12 PM
77,XHXLZQBL1D,Machine2,37,10/2/19 3:12 PM
77,NSJUZBXD2L,Machine2,37,10/2/19 3:12 PM
77,3LP3GTSGJA,Machine2,36,10/2/19 3:12 PM
77,NGCBVXARDA,Machine2,36,10/2/19 3:12 PM
77,67KXE0JW5K,Machine2,36,10/2/19 3:13 PM
78.8,QMGVWCZKF3,Machine2,36,10/2/19 3:13 PM
78.8,J7HHHJYPA8,Machine2,36,10/2/19 3:13 PM
78.8,EZ7CXJZG3C,Machine2,36,10/2/19 3:13 PM
78.8,VSFFLBQQPA,Machine2,36,10/2/19 3:13 PM
78.8,73PBNVFWX1,Machine2,36,10/2/19 3:13 PM
78.8,BKOEGBA6MA,Machine2,36,10/2/19 3:13 PM
78.8,UDCTOWEX0P,Machine2,36,10/2/19 3:13 PM
78.8,2JN7IMMIOI,Machine2,35,10/2/19 3:13 PM
78.8,9WGHYVUEI5,Machine2,35,10/2/19 3:14 PM
78.8,ZNEPQYII98,Machine2,35,10/2/19 3:14 PM
78.8,AEZHAGPUU4,Machine2,35,10/2/19 3:14 PM
78.8,YD1JUIQSCC,Machine2,35,10/2/19 3:14 PM
78.8,OLDATPT2DU,Machine2,35,10/2/19 3:14 PM
78.8,LXTVWCJJ69,Machine2,35,10/2/19 3:14 PM
78.8,RN19YQDOE2,Machine2,35,10/2/19 3:14 PM
78.8,FASZPKUFKQ,Machine2,35,10/2/19 3:15 PM
78.8,LGLEEQWWP1,Machine2,34,10/2/19 3:15 PM
78.8,8UZAWVUFZB,Machine2,34,10/2/19 3:15 PM
78.8,ZHT2JT94IK,Machine2,34,10/2/19 3:15 PM
78.8,WS95YCT4GX,Machine2,34,10/2/19 3:15 PM
78.8,KWXEBC5ZCH,Machine2,34,10/2/19 3:16 PM
78.8,4AFBM0ZNYC,Machine2,34,10/2/19 3:16 PM
78.8,B60PSICPXN,Machine2,34,10/2/19 3:16 PM
78.8,HVXXUCAD70,Machine2,34,10/2/19 3:16 PM
78.8,3O8AVKYXS5,Machine2,34,10/2/19 3:16 PM
78.8,IOTLMOKPEZ,Machine2,34,10/2/19 3:16 PM
78.8,FMUKYAORVR,Machine2,34,10/2/19 3:16 PM
78.8,GZPBPSFRYA,Machine2,34,10/2/19 3:16 PM
78.8,ZIYV0ZJSPD,Machine2,34,10/2/19 3:17 PM
55.4,3XG2F3AHI4,Machine2,145,10/2/19 3:17 PM
78.8,UUPRLWZFKK,Machine2,34,10/2/19 3:17 PM
78.8,2C1NVAAUCC,Machine2,34,10/2/19 3:17 PM
78.8,FKT6KYYSBV,Machine2,35,10/2/19 3:17 PM
78.8,CLEYRDXF37,Machine2,35,10/2/19 3:17 PM
78.8,DEMHEQBTV6,Machine2,35,10/2/19 3:17 PM
78.8,ZFUULPOXEH,Machine2,35,10/2/19 3:17 PM
78.8,UI2IKNFPNP,Machine2,35,10/2/19 3:18 PM
78.8,NIZMFW2NMK,Machine2,35,10/2/19 3:18 PM
78.8,QUX4X4FODH,Machine2,35,10/2/19 3:18 PM
78.8,WF8VDSRGMV,Machine2,35,10/2/19 3:18 PM
78.8,OXZA29ZUDJ,Machine2,35,10/2/19 3:18 PM
78.8,P2HVUC59RP,Machine2,35,10/2/19 3:18 PM
78.8,0M863DRM9Q,Machine2,35,10/2/19 3:18 PM
78.8,PBCS6ZW6B8,Machine2,35,10/2/19 3:18 PM
78.8,YPKLRAPK1W,Machine2,35,10/2/19 3:18 PM
78.8,BRJKQ2J43N,Machine2,35,10/2/19 3:19 PM
78.8,7F51AOCN6F,Machine2,35,10/2/19 3:19 PM
78.8,QMW0WJNQW3,Machine2,35,10/2/19 3:19 PM
78.8,IJWJJZWWF5,Machine2,35,10/2/19 3:19 PM
78.8,H80QVRQRRR,Machine2,34,10/2/19 3:19 PM
78.8,PHTWPE0SSC,Machine2,34,10/2/19 3:19 PM
78.8,7TJ7WL5F79,Machine2,35,10/2/19 3:20 PM
78.8,QPJMC40IFV,Machine2,34,10/2/19 3:20 PM
78.8,PHM9RKEU3X,Machine2,34,10/2/19 3:20 PM
78.8,XCC53MPGGK,Machine2,34,10/2/19 3:20 PM
78.8,OVTYN2U9BI,Machine2,34,10/2/19 3:20 PM
78.8,9ZO13MWUYL,Machine2,34,10/2/19 3:20 PM
78.8,ADMKNGXG7N,Machine2,34,10/2/19 3:20 PM
78.8,HT1T2ST8H6,Machine2,34,10/2/19 3:21 PM
78.8,TN1P2CVXWP,Machine2,34,10/2/19 3:21 PM
78.8,CHKPH6X247,Machine2,34,10/2/19 3:21 PM
78.8,8YHEMWLXYJ,Machine2,34,10/2/19 3:21 PM
78.8,AHEGAQEOOL,Machine2,34,10/2/19 3:21 PM
78.8,BTTH4YSSXN,Machine2,34,10/2/19 3:21 PM
78.8,HMHM03FQJY,Machine2,34,10/2/19 3:21 PM
78.8,NNDYHNYGEN,Machine2,34,10/2/19 3:21 PM
78.8,VMQDVSDTIQ,Machine2,34,10/2/19 3:22 PM
78.8,UER1BFFV1K,Machine2,34,10/2/19 3:22 PM
78.8,CNXEKJIYLQ,Machine2,35,10/2/19 3:22 PM
78.8,9KZ1UNBI2O,Machine2,35,10/2/19 3:22 PM
78.8,U3VDOFFCZQ,Machine2,35,10/2/19 3:22 PM
78.8,9W2HE4BEAH,Machine2,35,10/2/19 3:22 PM
78.8,RG1ZCROQQM,Machine2,35,10/2/19 3:23 PM
78.8,KUU4HJDZ7N,Machine2,35,10/2/19 3:23 PM
78.8,UZ6UZ7JCZP,Machine2,35,10/2/19 3:23 PM
78.8,5Q3WF4CWWS,Machine2,35,10/2/19 3:23 PM
78.8,LNCJZBH8NV,Machine2,35,10/2/19 3:23 PM
78.8,JBSE9NOR57,Machine2,35,10/2/19 3:23 PM
78.8,UWRIH6OVUQ,Machine2,35,10/2/19 3:23 PM
78.8,FZFSWNPP1N,Machine2,35,10/2/19 3:23 PM
78.8,JO2P23BUZZ,Machine2,35,10/2/19 3:23 PM
78.8,S10QHNLXWD,Machine2,35,10/2/19 3:24 PM
78.8,VRBKEP2DYS,Machine2,35,10/2/19 3:24 PM
78.8,2IOSO5WJK3,Machine2,35,10/2/19 3:24 PM
78.8,LZWZ9CVZZD,Machine2,35,10/2/19 3:24 PM
78.8,J5DNYEP5XH,Machine2,35,10/2/19 3:24 PM
78.8,TMXPM51LJV,Machine2,35,10/2/19 3:24 PM
78.8,IBTUGYDAJW,Machine2,35,10/2/19 3:25 PM
78.8,KIRDAAO8MF,Machine2,35,10/2/19 3:25 PM
78.8,IRK48XSZH1,Machine2,35,10/2/19 3:25 PM
78.8,AWDW3XSY9H,Machine2,34,10/2/19 3:25 PM
78.8,0F9BCVFPIC,Machine2,34,10/2/19 3:25 PM
78.8,JNDZG14ARJ,Machine2,34,10/2/19 3:25 PM
78.8,9FAB3CVI2N,Machine2,34,10/2/19 3:25 PM
78.8,EVOAI0KZOE,Machine2,34,10/2/19 3:25 PM
78.8,DLZMRPXEEU,Machine2,34,10/2/19 3:26 PM
78.8,QMUX2AIRIJ,Machine2,34,10/2/19 3:26 PM
78.8,TXC75VYHBE,Machine2,34,10/2/19 3:26 PM
78.8,VBSEFEIOHP,Machine2,34,10/2/19 3:26 PM
78.8,VMK05WFL4Y,Machine2,34,10/2/19 3:26 PM
78.8,MGZ4V8QXA0,Machine2,34,10/2/19 3:27 PM
78.8,LEJ4B6HGVO,Machine2,34,10/2/19 3:27 PM
78.8,BHBRIGQZGV,Machine2,34,10/2/19 3:27 PM
78.8,AJXJ08HXMJ,Machine2,34,10/2/19 3:27 PM
78.8,JDEQZVQ8QY,Machine2,34,10/2/19 3:27 PM
78.8,X5SY2GYMUR,Machine2,34,10/2/19 3:27 PM
78.8,2TQV1Z0DNW,Machine2,34,10/2/19 3:27 PM
78.8,H6AEB9OTT3,Machine2,34,10/2/19 3:27 PM
78.8,HYSIRUOGCK,Machine2,34,10/2/19 3:28 PM
78.8,XZ9PLFRDC6,Machine2,34,10/2/19 3:28 PM
78.8,NQCQSX3FLV,Machine2,34,10/2/19 3:28 PM
78.8,CSSTRNYKDQ,Machine2,34,10/2/19 3:28 PM
78.8,PNWHNPTAFS,Machine2,34,10/2/19 3:28 PM
78.8,UV6QAFKA7Q,Machine2,34,10/2/19 3:28 PM
78.8,PE7LU78HSY,Machine2,34,10/2/19 3:28 PM
78.8,SWXRLST4A6,Machine2,34,10/2/19 3:28 PM
78.8,MWG9DTNFZU,Machine2,34,10/2/19 3:28 PM
78.8,8SPHBNLX1Y,Machine2,34,10/2/19 3:29 PM
78.8,8ZPT5RA5G4,Machine2,34,10/2/19 3:29 PM
78.8,0GETOC92P3,Machine2,34,10/2/19 3:29 PM
78.8,M1GXFBDOH1,Machine2,34,10/2/19 3:29 PM
78.8,OLVF8SYG3H,Machine2,34,10/2/19 3:29 PM
78.8,KOAS4ONH2C,Machine2,34,10/2/19 3:29 PM
78.8,0RZTD6PFWY,Machine2,34,10/2/19 3:29 PM
78.8,OKKS8UJDKW,Machine2,34,10/2/19 3:29 PM
78.8,PTKVSEA3MO,Machine2,34,10/2/19 3:29 PM
78.8,J8I5BOGORE,Machine2,34,10/2/19 3:30 PM
78.8,UTDDQYEOKP,Machine2,34,10/2/19 3:30 PM
78.8,K2HZLVSSNW,Machine2,34,10/2/19 3:30 PM
78.8,1TRI8BACTE,Machine2,34,10/2/19 3:30 PM
78.8,CQCCPMJ3AF,Machine2,34,10/2/19 3:30 PM
78.8,THB6SIKF2E,Machine2,34,10/2/19 3:30 PM
78.8,EQKMAWTTRG,Machine2,34,10/2/19 3:30 PM
78.8,MBCOHOOVWQ,Machine2,34,10/2/19 3:30 PM
78.8,EG6Q3QZW1C,Machine2,34,10/2/19 3:30 PM
78.8,JCHYBYM2VS,Machine2,34,10/2/19 3:30 PM
78.8,EM6RFRSRXM,Machine2,34,10/2/19 3:31 PM
78.8,SSNUMVVXJZ,Machine2,34,10/2/19 3:31 PM
78.8,TZ1YG4IIBE,Machine2,34,10/2/19 3:31 PM
78.8,EFWBPHQ0GZ,Machine2,34,10/2/19 3:31 PM
78.8,MJRH4WGZWH,Machine2,34,10/2/19 3:31 PM
78.8,RTFNSF6VKT,Machine2,34,10/2/19 3:31 PM
78.8,28FHYVWMFS,Machine2,34,10/2/19 3:31 PM
78.8,FNOEPLHVSE,Machine2,34,10/2/19 3:32 PM
78.8,IOMINLDYKS,Machine2,34,10/2/19 3:32 PM
78.8,WUODGHYQUB,Machine2,34,10/2/19 3:32 PM
78.8,O91M0PBNKI,Machine2,34,10/2/19 3:32 PM
78.8,NIFGKVNLUU,Machine2,34,10/2/19 3:32 PM
78.8,ESZ4AL2NLW,Machine2,34,10/2/19 3:32 PM
78.8,9JPP9KZJ6X,Machine2,34,10/2/19 3:32 PM
78.8,JDVXUIYLEU,Machine2,34,10/2/19 3:33 PM
78.8,M2NF40FI18,Machine2,34,10/2/19 3:33 PM
78.8,D7LUESIUST,Machine2,34,10/2/19 3:33 PM
78.8,ULMPGXPMLO,Machine2,34,10/2/19 3:33 PM
78.8,FGFHAL08NF,Machine2,34,10/2/19 3:33 PM
78.8,EYPL3KBXXK,Machine2,34,10/2/19 3:33 PM
78.8,62SZR2DFN1,Machine2,34,10/2/19 3:34 PM
78.8,1JZMQWRPTO,Machine2,34,10/2/19 3:34 PM
78.8,ULHRJJIDQ5,Machine2,34,10/2/19 3:34 PM
78.8,QJPLULCEQJ,Machine2,34,10/2/19 3:34 PM
78.8,JGFELAMF7C,Machine2,34,10/2/19 3:34 PM
78.8,NYSD9J3INT,Machine2,34,10/2/19 3:34 PM
78.8,LXHUN8LKYF,Machine2,34,10/2/19 3:34 PM
78.8,ANSYBQOS56,Machine2,34,10/2/19 3:34 PM
78.8,M1HWM2HZVN,Machine2,34,10/2/19 3:34 PM
78.8,8ZTVSBQMIO,Machine2,34,10/2/19 3:34 PM
78.8,WAKWRGZBNG,Machine2,34,10/2/19 3:35 PM
78.8,YNTZBMDILH,Machine2,34,10/2/19 3:35 PM
78.8,EEDSBGZDOB,Machine2,34,10/2/19 3:35 PM
78.8,QJ5LAW4EQH,Machine2,34,10/2/19 3:35 PM
78.8,5MUBFWE9IV,Machine2,34,10/2/19 3:35 PM
78.8,0MYNTXXBNC,Machine2,34,10/2/19 3:35 PM
78.8,B8SMBOMHEE,Machine2,34,10/2/19 3:35 PM
78.8,UADDKX6SK8,Machine2,34,10/2/19 3:35 PM
78.8,BGPRFD22JL,Machine2,34,10/2/19 3:35 PM
78.8,YKOHR0UR0L,Machine2,34,10/2/19 3:35 PM
78.8,GNPPORGHXQ,Machine2,34,10/2/19 3:36 PM
78.8,LJH4771FXJ,Machine2,34,10/2/19 3:36 PM
78.8,9S4MEIZ69J,Machine2,34,10/2/19 3:36 PM
78.8,9GPKRYOF90,Machine2,34,10/2/19 3:36 PM
78.8,YGSQD8H1S2,Machine2,34,10/2/19 3:36 PM
78.8,IIBXWUOFQA,Machine2,34,10/2/19 3:37 PM
78.8,E44Y3WUPGV,Machine2,34,10/2/19 3:37 PM
78.8,3MMBZFIRGV,Machine2,34,10/2/19 3:37 PM
78.8,2B94ZTGYIT,Machine2,34,10/2/19 3:37 PM
78.8,ICQRVDATU9,Machine2,34,10/2/19 3:37 PM
78.8,TFSICNB4AG,Machine2,34,10/2/19 3:37 PM
78.8,0NNG8XNV8S,Machine2,34,10/2/19 3:37 PM
78.8,QJH5TS3YLW,Machine2,34,10/2/19 3:37 PM
78.8,73S6SCRIBT,Machine2,34,10/2/19 3:37 PM
78.8,HIZ9QGF6SC,Machine2,34,10/2/19 3:38 PM
78.8,ALRYQSV8A4,Machine2,34,10/2/19 3:38 PM
78.8,LBHASJOGDZ,Machine2,34,10/2/19 3:38 PM
78.8,SRVI0XUSXH,Machine2,34,10/2/19 3:38 PM
78.8,1ZVVXNUU8H,Machine2,34,10/2/19 3:38 PM
78.8,LPX0MKLWHW,Machine2,34,10/2/19 3:38 PM
78.8,CAYNEZM4PJ,Machine2,34,10/2/19 3:38 PM
78.8,5FZYKTZEUR,Machine2,34,10/2/19 3:38 PM
78.8,UYLKAHNASN,Machine2,34,10/2/19 3:38 PM
78.8,PN74HN6B7Y,Machine2,34,10/2/19 3:39 PM
78.8,ATVT0GGWJP,Machine2,34,10/2/19 3:39 PM
78.8,UUSP5AD4NV,Machine2,34,10/2/19 3:39 PM
78.8,UWTF6LW27A,Machine2,34,10/2/19 3:39 PM
78.8,WKBQ4UY1QG,Machine2,34,10/2/19 3:39 PM
78.8,JTOYG22BJQ,Machine2,34,10/2/19 3:39 PM
78.8,JBGOTNS5JK,Machine2,34,10/2/19 3:39 PM
78.8,RBLZGCVCIJ,Machine2,34,10/2/19 3:39 PM
78.8,VVO3KNUU8U,Machine2,34,10/2/19 3:40 PM
78.8,ITBD9O79HS,Machine2,34,10/2/19 3:40 PM
78.8,XZKU1VZPEM,Machine2,34,10/2/19 3:40 PM
78.8,1FC4AZ1RZE,Machine2,34,10/2/19 3:40 PM
78.8,HFOPWMWIGY,Machine2,34,10/2/19 3:40 PM
78.8,GYEKZ37VE0,Machine2,34,10/2/19 3:40 PM
78.8,C26CJ7K4VF,Machine2,34,10/2/19 3:41 PM
78.8,EG9FNDOHTF,Machine2,34,10/2/19 3:41 PM
78.8,UOVQIXAIRM,Machine2,34,10/2/19 3:41 PM
78.8,3NCXLEPJRS,Machine2,34,10/2/19 3:41 PM
78.8,2QFW9EC4LU,Machine2,34,10/2/19 3:41 PM
78.8,4Q0N7ZA2TT,Machine2,34,10/2/19 3:41 PM
78.8,KYC0GC9TNV,Machine2,34,10/2/19 3:41 PM
78.8,LKBEPZY2XQ,Machine2,34,10/2/19 3:41 PM
78.8,CKBQE9CJGF,Machine2,34,10/2/19 3:41 PM
78.8,UUKY0FUV1N,Machine2,34,10/2/19 3:42 PM
78.8,WL6V9IFCZO,Machine2,34,10/2/19 3:42 PM
78.8,AW0GTKTMJA,Machine2,34,10/2/19 3:42 PM
78.8,KSAX0BUBY3,Machine2,34,10/2/19 3:42 PM
78.8,AUZYEMYPCH,Machine2,34,10/2/19 3:42 PM
78.8,FL6TZKL8HB,Machine2,34,10/2/19 3:42 PM
78.8,H6JVETOU2G,Machine2,34,10/2/19 3:42 PM
78.8,MURUVMOUS9,Machine2,34,10/2/19 3:43 PM
78.8,QP0WDJ35LB,Machine2,34,10/2/19 3:43 PM
78.8,QHKGJIAANR,Machine2,34,10/2/19 3:43 PM
78.8,LLSZ00MZNV,Machine2,34,10/2/19 3:43 PM
78.8,SYT4ZUQLDQ,Machine2,34,10/2/19 3:43 PM
78.8,LWCOKNWGMR,Machine2,34,10/2/19 3:43 PM
78.8,ITZHJS2FJX,Machine2,34,10/2/19 3:43 PM
78.8,WKAWGKYMRZ,Machine2,34,10/2/19 3:43 PM
78.8,XIAFVGGMZ8,Machine2,34,10/2/19 3:43 PM
78.8,XDGRQAYSRD,Machine2,34,10/2/19 3:43 PM
78.8,YGEFJUGALF,Machine2,34,10/2/19 3:44 PM
78.8,NT6JELWWAT,Machine2,34,10/2/19 3:44 PM
78.8,Y75QEOBRTH,Machine2,34,10/2/19 3:44 PM
78.8,MNGXE14BYG,Machine2,34,10/2/19 3:44 PM
78.8,BQRG7ERVTY,Machine2,34,10/2/19 3:44 PM
78.8,7LLZYUB3RO,Machine2,34,10/2/19 3:44 PM
78.8,TH64JRUQQD,Machine2,34,10/2/19 3:45 PM
78.8,SOMJXGKOAM,Machine2,34,10/2/19 3:45 PM
78.8,OFPBWBDUB3,Machine2,34,10/2/19 3:45 PM
78.8,NGLZDGX4SS,Machine2,34,10/2/19 3:45 PM
78.8,4IAVTF461M,Machine2,34,10/2/19 3:45 PM
78.8,HZQBPMTYJH,Machine2,34,10/2/19 3:45 PM
78.8,FJEQTRDI5H,Machine2,34,10/2/19 3:45 PM
78.8,CHBX1LIRKC,Machine2,34,10/2/19 3:46 PM
78.8,K8RWGPNLVM,Machine2,34,10/2/19 3:46 PM
78.8,DRSG5QCPA6,Machine2,34,10/2/19 3:46 PM
78.8,HMSR3KG5VY,Machine2,33,10/2/19 3:46 PM
78.8,COCTYRWCSH,Machine2,34,10/2/19 3:46 PM
78.8,MPSJCGYGS7,Machine2,34,10/2/19 3:46 PM
78.8,ANPYOQKRBM,Machine2,34,10/2/19 3:46 PM
78.8,TXVYBVVIDV,Machine2,34,10/2/19 3:46 PM
78.8,ZTEA9XKDDZ,Machine2,34,10/2/19 3:46 PM
78.8,RYWCI5KIRU,Machine2,34,10/2/19 3:47 PM
78.8,FN4ETIUD6G,Machine2,34,10/2/19 3:47 PM
78.8,JEIJFZWDQW,Machine2,34,10/2/19 3:47 PM
78.8,OUGAGXFKY4,Machine2,34,10/2/19 3:47 PM
78.8,HCO5QZUVLA,Machine2,33,10/2/19 3:47 PM
78.8,43JIAMWDJJ,Machine2,34,10/2/19 3:47 PM
78.8,RGCHTRBL5S,Machine2,34,10/2/19 3:47 PM
78.8,WXDCOVTT0M,Machine2,33,10/2/19 3:47 PM
78.8,4UEQFOKYPS,Machine2,34,10/2/19 3:48 PM
78.8,DMCBSURCRW,Machine2,34,10/2/19 3:48 PM
78.8,HUGMUCRIL0,Machine2,34,10/2/19 3:48 PM
78.8,VZQUKMRSHF,Machine2,34,10/2/19 3:48 PM
78.8,6ZYCMNMOAA,Machine2,34,10/2/19 3:48 PM
78.8,8EDL8713XP,Machine2,34,10/2/19 3:48 PM
78.8,NXDR3FSJHQ,Machine2,33,10/2/19 3:48 PM
78.8,1UJPSZXLMS,Machine2,33,10/2/19 3:49 PM
78.8,4UCYKD855Q,Machine2,33,10/2/19 3:49 PM
78.8,XXSQN3U7FY,Machine2,33,10/2/19 3:49 PM
78.8,KNRFZB3THN,Machine2,33,10/2/19 3:49 PM
78.8,OB3CE73CCI,Machine2,33,10/2/19 3:49 PM
78.8,MLCEBBTJEB,Machine2,33,10/2/19 3:49 PM
78.8,CSTMZUOXGR,Machine2,33,10/2/19 3:50 PM
78.8,1WSL49JHI3,Machine2,33,10/2/19 3:50 PM
78.8,NI3AZQRQI0,Machine2,33,10/2/19 3:50 PM
78.8,PADI0RGBAG,Machine2,34,10/2/19 3:50 PM
78.8,BDMJNWSD1M,Machine2,34,10/2/19 3:50 PM
78.8,246WBJA8LZ,Machine2,34,10/2/19 3:50 PM
78.8,6LAP9DFHNF,Machine2,34,10/2/19 3:50 PM
78.8,TR9QWCC0JC,Machine2,33,10/2/19 3:50 PM
78.8,YVBONXVCK6,Machine2,33,10/2/19 3:51 PM
78.8,NAUBFF1ATO,Machine2,34,10/2/19 3:51 PM
78.8,PDKM1PDA3J,Machine2,34,10/2/19 3:51 PM
78.8,IRNDHV75JB,Machine2,34,10/2/19 3:51 PM
78.8,NO3M1YRC9P,Machine2,34,10/2/19 3:51 PM
78.8,HUME48EP4O,Machine2,33,10/2/19 3:51 PM
78.8,FP9A1KFU7A,Machine2,33,10/2/19 3:51 PM
78.8,LSUCPKM9BX,Machine2,34,10/2/19 3:51 PM
78.8,JDLXL44A9S,Machine2,33,10/2/19 3:51 PM
78.8,EAB1BYIUSH,Machine2,33,10/2/19 3:52 PM
78.8,GITMIGIOT0,Machine2,33,10/2/19 3:52 PM
78.8,WSOBRWCT1L,Machine2,33,10/2/19 3:52 PM
78.8,GNHU5XXBRT,Machine2,33,10/2/19 3:52 PM
78.8,LQSYMZASW2,Machine2,34,10/2/19 3:52 PM
78.8,WYVT0EE0HV,Machine2,33,10/2/19 3:52 PM
78.8,5QFO4OAQJE,Machine2,34,10/2/19 3:52 PM
78.8,FTKSJSQG8V,Machine2,33,10/2/19 3:52 PM
78.8,W0IY2CYFJN,Machine2,33,10/2/19 3:52 PM
78.8,2DC7M1VEGX,Machine2,34,10/2/19 3:52 PM
78.8,5NKBEKQJUE,Machine2,34,10/2/19 3:53 PM
78.8,FKE0E9F7WK,Machine2,34,10/2/19 3:53 PM
78.8,ONXARH6XOF,Machine2,33,10/2/19 3:53 PM
78.8,XZM44IZS63,Machine2,34,10/2/19 3:53 PM
78.8,C9FENLK1SM,Machine2,34,10/2/19 3:53 PM
78.8,1URQREDDFV,Machine2,34,10/2/19 3:53 PM
78.8,23YZ2HS5QT,Machine2,33,10/2/19 3:53 PM
78.8,KMDIQEE9WB,Machine2,34,10/2/19 3:53 PM
78.8,0JDM7D6B4M,Machine2,34,10/2/19 3:53 PM
78.8,SKURK3AWVP,Machine2,34,10/2/19 3:53 PM
78.8,LLF0SDWP3J,Machine2,34,10/2/19 3:54 PM
78.8,7FPUMJNQW0,Machine2,34,10/2/19 3:54 PM
78.8,CSAQXREYLD,Machine2,33,10/2/19 3:54 PM
78.8,RHZKAFIDIJ,Machine2,33,10/2/19 3:54 PM
78.8,AVAQ8CWSTO,Machine2,34,10/2/19 3:54 PM
78.8,1AGX6ZEXSO,Machine2,34,10/2/19 3:54 PM
78.8,7P6XJMHEBF,Machine2,34,10/2/19 3:54 PM
78.8,3PE9B8AVCR,Machine2,34,10/2/19 3:54 PM
78.8,6R9AHHTFKM,Machine2,34,10/2/19 3:54 PM
78.8,NWMLAPXN2W,Machine2,34,10/2/19 3:55 PM
78.8,L8IWIXLMZJ,Machine2,34,10/2/19 3:55 PM
78.8,JW7YYW0QOO,Machine2,34,10/2/19 3:55 PM
78.8,TSJJHRI0KF,Machine2,34,10/2/19 3:55 PM
78.8,RYNHHZT5NS,Machine2,34,10/2/19 3:55 PM
78.8,REZN8WCA3B,Machine2,34,10/2/19 3:55 PM
78.8,69DCU93SIV,Machine2,34,10/2/19 3:56 PM
78.8,IU1ACFYEPP,Machine2,34,10/2/19 3:56 PM
78.8,CGGHITX82N,Machine2,34,10/2/19 3:56 PM
78.8,IIB5NSCWSP,Machine2,34,10/2/19 3:56 PM
78.8,JNOCO73ADC,Machine2,34,10/2/19 3:56 PM
78.8,EPQHL7FH5C,Machine2,34,10/2/19 3:56 PM
78.8,CJFFUGTDSW,Machine2,34,10/2/19 3:56 PM
78.8,LM9DU8SIXU,Machine2,34,10/2/19 3:56 PM
78.8,KXA41R5XWH,Machine2,34,10/2/19 3:56 PM
78.8,XFZ9APIUUM,Machine2,34,10/2/19 3:56 PM
78.8,LNPHKMYBCZ,Machine2,34,10/2/19 3:57 PM
78.8,PSK0237A0R,Machine2,34,10/2/19 3:57 PM
78.8,APLAHUC3CA,Machine2,34,10/2/19 3:57 PM
78.8,NI7U9EH7EI,Machine2,34,10/2/19 3:57 PM
78.8,KFBJ394FFP,Machine2,34,10/2/19 3:57 PM
78.8,NQOHVI4VMB,Machine2,34,10/2/19 3:57 PM
78.8,RARGCHWDFQ,Machine2,34,10/2/19 3:57 PM
78.8,WIWC56QKZ1,Machine2,34,10/2/19 3:57 PM
78.8,W3UXDWY71W,Machine2,34,10/2/19 3:57 PM
78.8,UFYUUQAXNK,Machine2,34,10/2/19 3:57 PM
78.8,RCULNLBD3U,Machine2,34,10/2/19 3:58 PM
78.8,AYQNBEK6XS,Machine2,34,10/2/19 3:58 PM
78.8,QICOMAJSFO,Machine2,34,10/2/19 3:58 PM
78.8,JKIKY1PBAE,Machine2,34,10/2/19 3:58 PM
78.8,VOWS6SE3RW,Machine2,34,10/2/19 3:58 PM
78.8,JXQO69GGMY,Machine2,34,10/2/19 3:58 PM
78.8,NIL2KPBADW,Machine2,34,10/2/19 3:58 PM
78.8,REH99MUJP2,Machine2,34,10/2/19 3:58 PM
78.8,KBS37FV3AQ,Machine2,34,10/2/19 3:58 PM
78.8,IR4N8QCKJO,Machine2,34,10/2/19 3:59 PM
78.8,RG3SOIVQJK,Machine2,34,10/2/19 3:59 PM
78.8,6TVCQ6ITZF,Machine2,34,10/2/19 3:59 PM
78.8,82BEK4QS2Z,Machine2,34,10/2/19 3:59 PM
78.8,HLIHFH4LKZ,Machine2,34,10/2/19 3:59 PM
78.8,LITVCL2A2Q,Machine2,34,10/2/19 3:59 PM
